customer_id,call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn,usage_minutes,failed_call_rate,sms_share,value_per_usage_minute,value_per_frequency,calls_per_distinct_number,engagement_score,usage_intensity,customer_value_tier,segment,segment_description,suggested_strategy
CUST_0736,0,0,36,0,3528,81,0,25,2,1,1,25,162.405,0,58.8,0.0,0.0,2.715802675585284,1.9805487804878048,3.1153846153846154,28.56074243623722,27.316284032630023,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0737,1,0,35,0,1475,43,29,17,3,1,2,30,176.72,0,24.583333333333332,0.022727272727272728,0.3972602739726027,6.907622149837134,4.016363636363637,2.388888888888889,20.511396274381163,13.569958351977421,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0738,4,0,36,0,2590,52,166,20,2,1,1,25,865.89,0,43.166666666666664,0.07547169811320754,0.7579908675799086,19.605056603773587,16.33754716981132,2.4761904761904763,29.293926590497243,18.297318693422365,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0739,2,0,27,1,1125,35,184,8,2,2,1,25,880.2,0,18.75,0.05555555555555555,0.8363636363636363,44.56708860759494,24.450000000000003,3.888888888888889,22.01038726674989,10.868412900561045,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0740,2,0,26,0,1378,38,21,65,4,1,1,45,87.9,0,22.966666666666665,0.05128205128205128,0.35,3.6675938803894303,2.253846153846154,0.5757575757575758,16.2801515218053,12.16645441090421,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0741,9,0,27,0,510,24,1,4,2,1,2,25,28.53,0,8.5,0.36,0.038461538461538464,3.0031578947368422,1.1412,4.8,12.409510391312969,6.840739338450417,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0742,0,0,26,0,635,9,12,1,4,1,2,45,46.1,0,10.583333333333334,0.0,0.5454545454545454,3.9798561151079137,4.61,4.5,10.650660274932264,3.6038963274016456,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0743,8,0,25,0,1035,31,10,10,2,1,1,25,92.97,0,17.25,0.25,0.23809523809523808,5.094246575342465,2.9053125,2.8181818181818183,13.954895683447072,9.716586927339689,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0744,0,0,25,0,3035,60,0,20,3,1,1,30,123.8,0,50.583333333333336,0.0,0.0,2.4,2.0295081967213116,2.857142857142857,21.062971121743026,21.221216397618146,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0745,0,0,18,0,1505,25,19,11,2,1,1,25,154.35,0,25.083333333333332,0.0,0.4222222222222222,5.917571884984025,5.936538461538461,2.0833333333333335,11.914874106838672,9.404880735208069,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0746,14,0,17,1,6202,140,76,39,2,2,1,25,627.39,0,103.36666666666666,0.09929078014184398,0.35023041474654376,6.011402107952731,4.449574468085106,3.5,37.78735940296144,47.45726775203938,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0747,10,0,15,0,8742,170,64,37,4,1,1,45,382.8,0,145.7,0.05847953216374269,0.2723404255319149,2.6094069529652355,2.23859649122807,4.473684210526316,45.22216597075861,60.46108835576361,Medium,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0748,6,0,16,3,2662,44,22,16,3,1,1,30,196.24,0,44.36666666666667,0.13333333333333333,0.3283582089552239,4.325642909625276,4.360888888888889,2.588235294117647,15.98685387889868,16.58348535435239,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0749,0,0,9,1,4200,39,206,7,3,1,1,30,993.56,0,70.0,0.0,0.8373983739837398,13.993802816901407,24.839,4.875,22.663848620597705,19.00678071111417,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0750,1,0,9,1,1297,18,0,4,3,1,1,30,52.6,1,21.616666666666667,0.05263157894736842,0.0,2.3257184966838613,2.768421052631579,3.6,6.792812821708289,7.270987505593227,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0751,6,0,33,0,4370,65,0,16,2,1,1,25,199.575,0,72.83333333333333,0.09090909090909091,0.0,2.7030474040632053,3.023863636363636,3.823529411764706,26.819994075613117,25.52232127491137,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0752,0,0,34,0,318,4,0,3,2,1,2,25,14.49,0,5.3,0.0,0.0,2.3000000000000003,2.898,1.0,11.67542260800272,1.6854713798919216,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0753,8,0,32,0,2453,54,351,23,2,1,1,25,1692.315,0,40.88333333333333,0.14545454545454545,0.8645320197044335,40.405451651412655,30.769363636363636,2.25,35.05243112064029,18.44725157470829,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0754,8,0,33,0,4198,60,0,34,1,1,1,15,234.19,0,69.96666666666667,0.13114754098360656,0.0,3.3,3.8391803278688523,1.7142857142857142,25.831788612035055,23.943276081643894,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0755,1,0,33,0,2393,52,0,32,1,1,1,15,134.475,0,39.88333333333333,0.018867924528301886,0.0,3.289237668161435,2.537264150943396,1.5757575757575757,21.56522979424229,17.836230337658762,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0756,9,0,33,0,3775,76,24,27,2,1,1,25,281.295,0,62.916666666666664,0.11688311688311688,0.2376237623762376,4.400964797913951,3.6531818181818183,2.7142857142857144,28.204867776510923,26.717929301621172,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0757,2,0,33,0,2360,33,277,17,3,1,1,30,1203.72,0,39.333333333333336,0.058823529411764705,0.8906752411575563,29.844297520661154,35.40352941176471,1.8333333333333333,29.51248486368665,13.28840395139917,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0758,11,0,32,1,9115,115,136,42,3,1,1,30,913.2,0,151.91666666666666,0.09482758620689655,0.5396825396825397,5.971880108991826,7.872413793103449,2.6744186046511627,46.88199046870981,48.39293704608818,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0759,5,0,33,0,13773,163,0,43,3,1,1,30,557.44,0,229.55,0.03048780487804878,0.0,2.417870310127955,3.399024390243903,3.7045454545454546,56.77711841159678,70.58933672942554,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0760,5,0,33,0,4515,77,0,24,3,1,1,30,183.68,0,75.25,0.0641025641025641,0.0,2.4089180327868855,2.3548717948717948,3.08,28.721587714824214,28.685230440918318,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0761,4,0,33,0,5918,89,0,11,2,1,1,25,270.315,0,98.63333333333334,0.044444444444444446,0.0,2.713098026095684,3.0035,7.416666666666667,32.831490306639175,34.79255154373042,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0762,7,1,33,0,2238,48,0,16,3,1,2,30,91.44,0,37.3,0.14285714285714285,0.0,2.387467362924282,1.8661224489795918,2.823529411764706,0.0,16.53226861253571,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0763,23,0,33,2,15140,219,46,31,3,1,1,30,798.36,0,252.33333333333334,0.10454545454545454,0.17293233082706766,3.1514210526315787,3.628909090909091,6.84375,68.625493946176,86.96533920765498,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0764,2,0,33,0,3095,21,475,7,3,1,1,30,2024.64,0,51.583333333333336,0.09090909090909091,0.9557344064386318,38.503454833597466,92.02909090909091,2.625,36.741861140336816,12.185178811138266,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0765,7,0,32,0,15485,176,142,29,2,1,1,25,1343.745,0,258.0833333333333,0.03954802259887006,0.445141065830721,5.186535863621743,7.591779661016949,5.866666666666666,66.66640231056364,77.65518190892506,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0766,1,0,32,0,6500,80,178,25,3,1,1,30,975.2,0,108.33333333333333,0.012345679012345678,0.6872586872586872,8.919512195121952,12.039506172839507,3.076923076923077,39.09686055750116,34.037104601934395,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0767,0,0,32,0,875,8,0,10,2,1,2,25,39.735,0,14.583333333333334,0.0,0.0,2.5498395721925133,4.415,0.7272727272727273,12.520388808749736,3.9303342167762363,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0768,0,0,33,0,710,8,5,7,2,1,2,25,54.81,0,11.833333333333334,0.0,0.35714285714285715,4.2709090909090905,6.09,1.0,12.76322571476434,3.5441434619488525,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0769,0,0,32,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.886363636363637,0.0,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0770,1,0,32,0,7508,121,376,42,2,1,1,25,2035.305,0,125.13333333333334,0.00819672131147541,0.7550200803212851,16.136139006342493,16.68282786885246,2.813953488372093,54.07997425656323,46.04343785495474,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0771,5,0,32,0,11465,148,3,46,3,1,1,30,476.52,0,191.08333333333334,0.03355704697986577,0.019736842105263157,2.480798264642082,3.1981208053691272,3.148936170212766,50.44083621936791,61.657935497194785,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0772,6,0,32,0,6718,69,100,36,2,1,1,25,755.415,0,111.96666666666667,0.08571428571428572,0.5882352941176471,6.687061079964591,10.791642857142856,1.864864864864865,34.981230818589594,31.959109214194747,High,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0773,21,1,28,0,955,41,8,16,2,1,2,25,80.82,1,15.916666666666666,0.5,0.16,4.777536945812808,1.9242857142857142,2.411764705882353,0.0,11.882284101469729,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0774,19,0,31,7,10435,87,0,41,4,1,1,45,263.05,0,173.91666666666666,0.2159090909090909,0.0,1.5038589804668892,2.9892045454545455,2.0714285714285716,39.8043606825144,44.89422779058961,Medium,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0775,11,0,31,0,5818,92,18,23,2,1,1,25,346.95,1,96.96666666666667,0.11827956989247312,0.16216216216216217,3.541510717931269,3.7306451612903224,3.8333333333333335,33.07555075092287,35.26437889374592,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0776,0,0,29,0,2840,16,0,13,3,1,1,30,114.24,0,47.333333333333336,0.0,0.0,2.3635862068965516,6.72,1.1428571428571428,16.045086357326056,10.411867965442468,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0777,7,1,30,0,2990,35,1,15,2,1,2,25,140.625,1,49.833333333333336,0.19444444444444445,0.02702702702702703,2.7663934426229506,3.90625,2.1875,0.0,15.233538705125117,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0778,7,1,31,0,2268,38,26,30,3,1,2,30,196.24,1,37.8,0.1794871794871795,0.4,5.057731958762887,5.031794871794872,1.2258064516129032,0.0,14.249543936942827,Medium,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0779,0,1,31,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0780,0,0,31,0,1668,19,0,5,3,1,1,30,67.48,0,27.8,0.0,0.0,2.3430555555555554,3.374,3.1666666666666665,15.081325769309798,8.374625684094585,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0781,1,0,28,0,6785,91,6,21,4,1,1,45,186.9,0,113.08333333333333,0.010869565217391304,0.061224489795918366,1.6382761139517898,2.0315217391304348,4.136363636363637,33.15328237001083,37.29239665439025,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0782,0,0,31,0,628,1,1,3,4,1,2,45,18.225,1,10.466666666666667,0.0,0.3333333333333333,1.589389534883721,9.1125,0.25,10.823422687440527,1.7051595360203768,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0783,0,0,31,0,338,5,0,1,4,1,1,45,8.575,0,5.633333333333334,0.0,0.0,1.2927135678391959,1.4291666666666665,2.5,10.825058487675083,1.9675764981241184,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0784,23,0,26,2,16075,232,0,79,2,1,1,25,733.815,0,267.9166666666667,0.09871244635193133,0.0,2.7287821506042764,3.1494206008583694,2.9,67.90230263603925,92.21257701442192,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0785,4,0,29,2,6965,110,263,32,2,2,1,25,1501.875,0,116.08333333333333,0.036036036036036036,0.7032085561497327,12.827402135231317,13.530405405405405,3.3333333333333335,46.26475214714366,42.18428389495061,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0786,0,0,31,0,3718,76,0,27,2,1,1,25,170.73,0,61.96666666666667,0.0,0.0,2.7114346214928533,2.2172727272727273,2.7142857142857144,26.503450851056947,26.584517949953536,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0787,1,0,30,0,1665,38,30,19,3,1,2,30,188.12,0,27.75,0.02564102564102564,0.43478260869565216,6.543304347826087,4.823589743589744,1.9,18.492418865446105,12.838192269300933,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0788,4,0,31,0,2780,47,167,22,2,1,1,25,878.715,0,46.333333333333336,0.08333333333333333,0.7767441860465116,18.564401408450703,18.306562500000002,2.0434782608695654,27.274949181562185,17.56555261074588,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0789,2,0,22,0,1315,30,185,10,2,2,1,25,893.025,0,21.916666666666668,0.06451612903225806,0.8564814814814815,38.968363636363634,28.807258064516127,2.727272727272727,19.991409857814833,10.136646817884557,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0790,2,0,21,0,1568,33,22,67,4,1,1,45,95.025,0,26.133333333333333,0.058823529411764705,0.39285714285714285,3.5021498771498774,2.7948529411764707,0.4852941176470588,14.261174112870242,11.434688328227722,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0791,9,0,22,0,700,19,2,6,2,1,2,25,41.355,0,11.666666666666666,0.45,0.09090909090909091,3.2648684210526313,2.0677499999999998,2.7142857142857144,10.390532982377911,6.10897325577393,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0792,0,0,21,0,825,4,13,2,4,1,2,45,53.225,0,13.75,0.0,0.7222222222222222,3.6084745762711865,10.645,1.3333333333333333,8.631682865997204,2.8721302447251578,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0793,8,0,20,0,1225,26,11,12,2,1,1,25,105.795,0,20.416666666666668,0.2962962962962963,0.2894736842105263,4.9398443579766536,3.9183333333333334,2.0,11.93591827451201,8.984820844663203,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0794,0,0,20,0,3225,55,0,22,3,1,1,30,131.2,0,53.75,0.0,0.0,2.39634703196347,2.3428571428571425,2.391304347826087,19.00567953656275,20.48945031494166,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0795,0,0,13,0,1695,20,20,13,2,1,1,25,167.175,0,28.25,0.0,0.4878048780487805,5.7153846153846155,7.960714285714286,1.4285714285714286,9.895896697903613,8.67311465253158,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0796,14,0,12,0,6392,135,77,41,1,2,1,15,782.485,0,106.53333333333333,0.10294117647058823,0.3615023474178404,7.276673899566027,5.7535661764705885,3.2142857142857144,35.768381994026385,46.72550166936289,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0797,10,0,10,0,8932,165,65,39,4,1,1,45,389.925,0,148.86666666666667,0.060240963855421686,0.2813852813852814,2.6018127224199286,2.34894578313253,4.125,43.20318856182355,59.729322273087114,Medium,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0798,6,0,11,2,2852,39,23,18,3,1,1,30,207.64,0,47.53333333333333,0.15,0.36507936507936506,4.278296703296703,5.191,2.0526315789473686,13.967876469963619,15.8517192716759,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0799,0,0,4,0,4390,34,207,9,3,1,1,30,1004.96,0,73.16666666666667,0.0,0.8553719008264463,13.550022471910111,28.71314285714286,3.4,20.64487121166264,18.275014628437685,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0800,1,0,4,0,1487,13,0,6,2,1,1,25,67.5,1,24.783333333333335,0.07142857142857142,0.0,2.6179702650290886,4.821428571428571,1.8571428571428572,4.735521236528017,6.5392214229167385,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0801,10,0,43,1,4370,77,13,18,3,1,1,30,229.88,0,72.83333333333333,0.1282051282051282,0.14285714285714285,3.113498871331829,2.947179487179487,4.052631578947368,32.374228099421174,28.345850686676073,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0802,2,0,44,0,318,11,15,5,3,1,2,30,73.16,0,5.3,0.16666666666666666,0.5555555555555556,11.612698412698412,6.096666666666667,1.8333333333333333,16.620010474497278,3.3325302034213333,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0803,12,0,42,1,2453,66,367,25,3,1,1,30,1568.76,0,40.88333333333333,0.1791044776119403,0.8456221198156681,37.45547154795066,23.414328358208955,2.5384615384615383,40.72160767318398,21.270780986473,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0804,12,0,43,1,4198,72,9,36,1,1,1,15,284.35,0,69.96666666666667,0.1643835616438356,0.10975609756097561,4.006810709253171,3.895205479452055,1.945945945945946,31.23276593086227,26.766805493408597,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0805,5,0,43,1,2393,64,10,34,2,1,1,25,155.565,0,39.88333333333333,0.07692307692307693,0.13333333333333333,3.8050958010599265,2.393307692307692,1.8285714285714285,27.004521289314713,20.65975974942347,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0806,13,0,43,2,3775,88,40,29,3,1,1,30,314.52,0,62.916666666666664,0.14606741573033707,0.31007751937984496,4.920782268578878,3.5339325842696625,2.933333333333333,33.87404432905461,29.541458713385882,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0807,6,0,43,1,2360,45,293,19,4,1,1,45,792.625,0,39.333333333333336,0.13043478260869565,0.8643067846607669,19.65185950413223,17.230978260869566,2.25,35.18166141623034,16.111933363163875,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0808,15,0,42,3,9115,127,152,44,3,1,1,30,977.68,0,151.91666666666666,0.1171875,0.5428571428571428,6.393547683923706,7.638125,2.8222222222222224,52.5511670212535,51.216466457852896,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0809,9,0,43,1,13773,175,8,45,3,1,1,30,589.92,0,229.55,0.05113636363636364,0.043478260869565216,2.5587508132726087,3.3518181818181816,3.8043478260869565,62.13978155417878,73.41286614119025,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0810,9,0,43,2,4515,89,10,26,3,1,1,30,224.16,0,75.25,0.1,0.1,2.9398032786885246,2.490666666666667,3.2962962962962963,34.16087920989664,31.508759852683028,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0811,8,0,43,1,5918,101,15,13,3,1,1,30,300.76,0,98.63333333333334,0.0784313725490196,0.1282051282051282,3.0186684509869517,2.9486274509803923,7.214285714285714,38.46235268293765,37.61608095549512,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0812,11,1,43,0,2238,60,16,18,3,1,2,30,155.92,0,37.3,0.18032786885245902,0.2077922077922078,4.071018276762402,2.556065573770492,3.1578947368421053,1.4132977980417294,19.355798024300416,Medium,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0813,27,0,43,4,15140,231,62,33,3,1,1,30,862.84,0,252.33333333333334,0.11637931034482758,0.2108843537414966,3.4059473684210526,3.7191379310344828,6.794117647058823,74.2946704987197,89.78886861941969,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0814,6,0,43,2,3095,33,491,9,4,1,1,45,1305.7,0,51.583333333333336,0.17647058823529413,0.9352380952380952,24.831061806656102,38.40294117647059,3.3,42.41103769288051,15.008708222902973,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0815,11,0,42,1,15485,188,158,31,2,1,1,25,1416.285,0,258.0833333333333,0.0582010582010582,0.4553314121037464,5.466522997748473,7.493571428571429,5.875,72.33557886310733,80.47871132068978,High,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0816,5,0,42,2,6500,92,194,27,3,1,1,30,1039.68,0,108.33333333333333,0.053763440860215055,0.6759581881533101,9.509268292682927,11.179354838709678,3.2857142857142856,44.76603711004485,36.8606340136991,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0817,2,0,42,0,875,20,8,12,2,1,2,25,76.275,0,14.583333333333334,0.09523809523809523,0.27586206896551724,4.894652406417112,3.6321428571428576,1.5384615384615385,17.88305195133174,6.753863628540943,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0818,4,0,43,0,710,20,21,9,3,1,2,30,113.2,0,11.833333333333334,0.19047619047619047,0.5,8.82077922077922,5.390476190476191,2.0,18.43240226730803,6.367672873713559,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0819,0,0,42,0,0,0,8,0,2,1,2,25,36.0,1,0.0,0.0,0.8888888888888888,36.0,36.0,0.0,13.60196795541623,0.0,Low,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0820,5,0,42,1,7508,133,392,44,3,1,1,30,1873.64,0,125.13333333333334,0.03731343283582089,0.7452471482889734,14.854439746300212,13.982388059701494,2.9555555555555557,59.74915080910693,48.86696726671945,High,High-Value Loyal Customers,Valuable customers with comparatively healthy retention signals.,Maintain loyalty benefits and proactive relationship management.
CUST_0821,9,0,42,2,11465,160,19,48,4,1,1,45,338.125,0,191.08333333333334,0.055900621118012424,0.10555555555555556,1.7603036876355747,2.1001552795031055,3.2653061224489797,56.110012771911585,64.4814649089595,Medium,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0822,10,0,42,2,6718,81,116,38,2,1,1,25,827.955,0,111.96666666666667,0.12195121951219512,0.5858585858585859,7.329197403363825,10.097012195121952,2.076923076923077,40.650407371133284,34.78263862595946,High,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
CUST_0823,25,1,38,0,955,53,24,18,3,1,2,30,136.32,1,15.916666666666666,0.46296296296296297,0.3076923076923077,8.05832512315271,2.5244444444444443,2.789473684210526,0.0,14.705813513234434,Low,Price-Sensitive / Low-Value Users,Lower-value customers suited for efficient lifecycle campaigns.,Use low-cost automated offers and monitor response.
CUST_0824,23,0,41,9,10435,99,9,43,5,2,1,55,171.51,0,173.91666666666666,0.23,0.08256880733944955,0.9805240590757504,1.7150999999999998,2.25,45.20533800134162,47.71775720235431,Medium,Stable Low-Risk Customers,Customers with solid value and manageable risk signals.,Maintain regular engagement and monitor for risk changes.
CUST_0825,15,0,41,2,5818,104,34,25,3,1,1,30,372.88,0,96.96666666666667,0.14285714285714285,0.2446043165467626,3.806192582511058,3.5512380952380953,4.0,38.74472730346656,38.087908305510624,Medium,Low Engagement Customers,Customers with limited usage and weaker day-to-day engagement.,Use re-engagement offers and education campaigns.
